Step,Loss
13003,15.604134
13004,15.499538
13005,12.493687
13006,14.649448
13007,49.96785
13008,51.953224
13009,48.50206
13010,28.354069
13011,48.946774
13012,14.808176
13013,91.81099
13014,23.800135
13015,46.10001
13016,40.024326
13017,16.908096
13018,19.360104
13019,85.08862
13020,26.293066
13021,29.237965
13022,51.015816
13023,21.422176
13024,17.123728
13025,42.46055
13026,10.155465
13027,26.539263
13028,22.694374
13029,20.993492
13030,10.254275
13031,25.83771
13032,27.894032
13033,29.039995
13034,16.003834
13035,51.367043
13036,45.36654
13037,17.545471
13038,49.007637
13039,25.642693
13040,17.147905
13041,27.23095
13042,24.157421
13043,32.731705
13044,21.947514
13045,34.65631
13046,30.524958
13047,41.37771
13048,17.707079
13049,46.64441
13050,55.375206
13051,28.57314
13052,46.392338
13053,38.771935
13054,13.934014
13055,36.75826
13056,61.105232
13057,39.337402
13058,68.64053
13059,45.00897
13060,34.64247
13061,29.860132
13062,41.02151
13063,23.1041
13064,28.7655
13065,24.793274
13066,32.662716
13067,51.80432
13068,21.627937
13069,23.336235
13070,43.59966
13071,16.18362
13072,17.101824
13073,19.351135
13074,27.166048
13075,18.927416
13076,24.601112
13077,21.908867
13078,36.715313
13079,14.6031885
13080,29.401993
13081,23.896444
13082,52.59922
13083,36.084923
13084,18.076172
13085,32.878777
13086,10.2682495
13087,21.996769
13088,34.730183
13089,52.499676
13090,63.821793
13091,13.500988
13092,23.252953
13093,30.189484
13094,15.821646
13095,30.906715
13096,47.354053
13097,36.939987
13098,26.823853
13099,47.52462
13100,23.845242
13101,36.59085
13102,28.047726
13103,22.43343
13104,56.049465
13105,49.60914
13106,28.463215
13107,17.970045
13108,28.247211
13109,24.003748
13110,53.777054
13111,29.173727
13112,41.440487
13113,20.696814
13114,19.170666
13115,18.50762
13116,20.248783
13117,22.836113
13118,30.663765
13119,50.775574
13120,32.895283
13121,29.470043
13122,21.749844
13123,33.586758
13124,27.663319
13125,19.455318
13126,51.313133
13127,59.658432
13128,49.94729
13129,11.337992
13130,31.964268
13131,60.720436
13132,32.60279
13133,18.311739
13134,37.02992
13135,18.545925
13136,16.80997
13137,31.840916
13138,54.14764
13139,37.027573
13140,28.729216
13141,25.892609
13142,23.45856
13143,19.089523
13144,63.655098
13145,35.542355
13146,19.485136
13147,23.98492
13148,16.645653
13149,35.147205
13150,40.15944
13151,34.92024
13152,44.733894
13153,18.715263
13154,65.91878
13155,30.318285
13156,54.94005
13157,34.375916
13158,25.765106
13159,17.942625
13160,22.5428
13161,25.631577
13162,30.933224
13163,23.103174
13164,15.96376
13165,29.26619
13166,29.991863
13167,20.205908
13168,16.866032
13169,19.075962
13170,25.752846
13171,58.7387
13172,37.15009
13173,34.19456
13174,19.035496
13175,35.80536
13176,46.45542
13177,41.74737
13178,43.463432
13179,32.264072
13180,20.449594
13181,21.072344
13182,48.183884
13183,16.71597
13184,21.82843
13185,54.31566
13186,15.274331
13187,11.795296
13188,17.561235
13189,15.161125
13190,17.34382
13191,63.81842
13192,26.78186
13193,39.55895
13194,53.76931
13195,55.070633
13196,31.562244
13197,24.610268
13198,36.227833
13199,73.473526
13200,47.97741
13201,34.58094
13202,17.606928
13203,53.772003
13204,28.984032
13205,33.323753
13206,31.811878
13207,33.759895
13208,88.852325
13209,16.87698
13210,46.39038
13211,47.988922
13212,56.868393
13213,24.51931
13214,26.968391
13215,25.188787
13216,16.438934
13217,22.964716
13218,15.913153
13219,23.736868
13220,7.926295
13221,29.794378
13222,33.885845
13223,33.582817
13224,16.633627
13225,18.993763
13226,40.2054
13227,37.729805
13228,18.454157
13229,51.50604
13230,18.871906
13231,53.38408
13232,35.566917
13233,17.46931
13234,27.199966
13235,21.891642
13236,33.97031
13237,20.83183
13238,49.970757
13239,22.16448
13240,31.710375
13241,40.67345
13242,37.550713
13243,16.145802
13244,37.921104
13245,53.00965
13246,32.512177
13247,36.4076
13248,31.56556
13249,20.384188
13250,38.956448
13251,26.09039
13252,36.725037
13253,22.33701
13254,22.965944
13255,18.076847
13256,17.733402
13257,33.44015
13258,21.998585
13259,48.745907
13260,17.20934
13261,25.96695
13262,35.410088
13263,38.64037
13264,36.13324
13265,17.841478
13266,16.804445
13267,30.409214
13268,27.69154
13269,22.829193
13270,36.564125
13271,23.009258
13272,17.489626
13273,30.86323
13274,52.54302
13275,29.738785
13276,18.033056
13277,34.903374
13278,88.14971
13279,46.4644
13280,22.12597
13281,42.690228
13282,28.672665
13283,21.831947
13284,19.058418
13285,20.745598
13286,35.476704
13287,17.761497
13288,21.303028
13289,12.132569
13290,18.34579
13291,28.881792
13292,72.12573
13293,40.9229
13294,54.00432
13295,31.246208
13296,35.094822
13297,32.10448
13298,30.766516
13299,28.182005
13300,23.90295
13301,32.792126
13302,28.792547
13303,15.784495
13304,17.647594
13305,24.50399
13306,10.87789
13307,24.392826
13308,19.916002
13309,29.128181
13310,47.98226
13311,20.53726
13312,22.567926
13313,45.560482
13314,32.12063
13315,12.5170965
13316,48.597366
13317,18.804314
13318,27.008305
13319,31.822866
13320,44.11542
13321,29.614777
13322,26.093584
13323,15.573869
13324,41.129234
13325,14.729303
13326,36.88162
13327,13.70532
13328,40.90717
13329,31.261509
13330,33.497917
13331,14.231415
13332,52.123894
13333,32.76667
13334,16.21973
13335,48.524323
13336,47.072124
13337,39.552834
13338,51.970974
13339,32.70752
13340,36.44268
13341,64.10766
13342,15.690638
13343,35.45719
13344,36.323944
13345,37.70538
13346,45.73153
13347,17.140022
13348,13.433097
13349,12.999206
13350,19.491653
13351,33.86287
13352,31.490723
13353,38.173626
13354,43.751625
13355,20.087984
13356,20.920681
13357,16.439503
13358,47.921604
13359,22.679932
13360,23.26649
13361,8.163425
13362,41.61434
13363,42.395233
13364,11.238648
13365,20.173067
13366,36.818115
13367,49.6489
13368,67.006584
13369,22.090803
13370,38.583344
13371,22.434982
13372,26.36361
13373,40.643345
13374,56.145206
13375,22.367569
13376,27.808014
13377,26.111307
13378,16.64885
13379,19.206926
13380,23.094643
13381,49.54067
13382,19.88842
13383,31.82535
13384,19.71746
13385,49.123093
13386,33.599464
13387,46.880493
13388,21.538338
13389,67.46518
13390,13.992517
13391,13.396161
13392,14.350126
13393,45.809147
13394,22.150602
13395,18.601816
13396,50.76003
13397,20.377432
13398,16.50195
13399,25.884224
13400,25.10342
13401,19.754059
13402,19.510984
13403,39.953743
13404,37.899277
13405,21.010036
13406,12.801411
13407,9.669207
13408,49.27607
13409,21.425716
13410,20.298904
13411,20.13583
13412,21.91199
13413,54.562992
13414,13.709653
13415,71.29524
13416,63.444145
13417,34.30691
13418,34.251823
13419,54.844513
13420,34.872982
13421,49.03528
13422,29.89075
13423,37.69067
13424,30.360792
13425,33.31828
13426,29.920847
13427,13.639346
13428,19.047607
13429,29.237694
13430,16.200089
13431,50.220203
13432,20.35316
13433,53.73397
13434,26.37446
13435,30.382107
13436,32.774853
13437,16.72666
13438,27.696106
13439,37.741653
13440,40.29421
13441,21.182907
13442,23.495728
13443,19.03788
13444,19.020601
13445,31.02927
13446,53.460083
13447,19.50507
13448,58.887085
13449,45.595783
13450,24.067284
13451,78.08796
13452,26.897625
13453,28.942936
13454,14.26499
13455,50.672768
13456,30.842602
13457,33.179558
13458,25.960846
13459,30.2392
13460,23.398106
13461,20.697285
13462,45.910015
13463,16.175499
13464,44.072536
13465,28.272259
13466,21.120127
13467,14.799882
13468,51.345913
13469,31.20142
13470,13.232501
13471,16.091469
13472,23.35561
13473,21.997498
13474,24.938053
13475,18.00785
13476,15.21842
13477,29.56456
13478,28.044922
13479,24.201925
13480,32.507812
13481,14.263184
13482,47.51596
13483,23.234798
13484,14.336461
13485,30.265045
13486,31.703861
13487,37.43244
13488,24.509052
13489,55.137573
13490,37.062496
13491,36.504433
13492,47.106174
13493,46.06824
13494,22.84676
13495,13.817892
13496,24.9837
13497,17.804596
13498,22.73463
13499,55.814026
13500,41.136436
13501,37.77855
13502,22.417648
13503,40.46235
13504,34.445732
13505,26.036045
13506,26.02378
13507,19.937355
13508,24.93808
13509,34.54963
13510,26.895111
13511,53.65234
13512,24.395168
13513,11.675648
13514,27.836319
13515,34.556343
13516,46.87834
13517,39.193993
13518,34.894505
13519,22.262878
13520,19.667946
13521,37.736004
13522,29.61519
13523,41.938263
13524,9.655743
13525,50.820305
13526,44.32521
13527,11.2195015
13528,57.075363
13529,13.365345
13530,18.37703
13531,33.439598
13532,41.147064
13533,20.773912
13534,36.403103
13535,53.587074
13536,14.693013
13537,49.70601
13538,43.950584
13539,29.143932
13540,22.128834
13541,31.964657
13542,17.466446
13543,13.827165
13544,33.272392
13545,11.8336735
13546,30.495079
13547,36.583035
13548,22.785833
13549,33.28459
13550,11.743082
13551,29.812311
13552,41.179653
13553,34.322414
13554,20.51157
13555,16.39573
13556,19.08899
13557,33.523952
13558,18.238276
13559,31.349096
13560,18.059145
13561,14.84781
13562,14.119757
13563,50.551308
13564,10.47251
13565,14.009951
13566,14.813615
13567,25.681095
13568,41.719505
13569,37.344006
13570,45.851246
13571,7.5401387
13572,27.682766
13573,19.080208
13574,22.124016
13575,72.68207
13576,15.188292
13577,48.879177
13578,41.448982
13579,45.06106
13580,33.81431
13581,29.477795
13582,22.28008
13583,49.953045
13584,26.900753
13585,36.749207
13586,21.979187
13587,17.250996
13588,21.398872
13589,50.854965
13590,52.026924
13591,31.371296
13592,17.66665
13593,38.518387
13594,45.09285
13595,26.11771
13596,21.804232
13597,22.033566
13598,24.278057
13599,26.887653
13600,19.567575
13601,27.435585
13602,17.673609
13603,19.39234
13604,23.970072
13605,52.3513
13606,23.852655
13607,32.694244
13608,15.446885
13609,17.824585
13610,17.091473
13611,37.69905
13612,18.063082
13613,43.949383
13614,31.2005
13615,12.569307
13616,60.750633
13617,43.79036
13618,16.808327
13619,17.628588
13620,32.799843
13621,28.58242
13622,39.021732
13623,48.785034
13624,28.436079
13625,54.21789
13626,34.332237
13627,40.424736
13628,17.702763
13629,36.28169
13630,39.36307
13631,33.597805
13632,31.910278
13633,33.13407
13634,17.802994
13635,18.942297
13636,15.092093
13637,59.170364
13638,42.842583
13639,59.984276
13640,41.527756
13641,22.575186
13642,51.861137
13643,54.014088
13644,33.623383
13645,33.36437
13646,40.25853
13647,16.360313
13648,19.745293
13649,55.44609
13650,15.896553
13651,16.581554
13652,28.432386
13653,14.642131
13654,17.904352
13655,14.85435
13656,25.635078
13657,51.098946
13658,22.52082
13659,26.793358
13660,21.565994
13661,20.765862
13662,18.474033
13663,40.9233
13664,19.978338
13665,27.78157
13666,15.625347
13667,31.443134
13668,23.038012
13669,17.913778
13670,12.200502
13671,43.50438
13672,40.97302
13673,14.805338
13674,34.68397
13675,37.00538
13676,32.15271
13677,35.46704
13678,34.615696
13679,39.974876
13680,38.57099
13681,34.40615
13682,26.33365
13683,15.791743
13684,18.173569
13685,17.336008
13686,20.028564
13687,51.78956
13688,25.643162
13689,54.10105
13690,39.687786
13691,19.747297
13692,24.209743
13693,21.633345
13694,17.807829
13695,29.592777
13696,15.707336
13697,13.760511
13698,37.392334
13699,12.472392
13700,38.478836
13701,15.955725
13702,33.87079
13703,13.011765
13704,55.884716
13705,21.230482
13706,16.763664
13707,37.35994
13708,21.707148
13709,10.618291
13710,27.8896
13711,15.836176
13712,30.68748
13713,60.186527
13714,47.91792
13715,54.49102
13716,14.286653
13717,20.099686
13718,20.198921
13719,44.780827
13720,20.643661
13721,25.569199
13722,51.940674
13723,29.89972
13724,18.782656
13725,14.466505
13726,40.161087
13727,16.784006
13728,52.751854
13729,16.40671
13730,17.486534
13731,16.517498
13732,16.678284
13733,14.199039
13734,21.082691
13735,26.14965
13736,18.958317
13737,17.614779
13738,35.00924
13739,36.95239
13740,15.090624
13741,48.995274
13742,31.853779
13743,38.25877
13744,19.272532
13745,49.00359
13746,33.64322
13747,47.58014
13748,25.010075
13749,40.401985
13750,19.08389
13751,20.47499
13752,39.154533
13753,51.44394
13754,36.31806
13755,21.210398
13756,33.927036
13757,12.781595
13758,31.410616
13759,49.1788
13760,31.509832
13761,53.853153
13762,67.33577
13763,13.82052
13764,17.587412
13765,17.78625
13766,32.16838
13767,51.092113
13768,20.895687
13769,31.161812
13770,25.028477
13771,45.66372
13772,15.621811
13773,23.628311
13774,31.820633
13775,29.208002
13776,44.92135
13777,32.798115
13778,33.256603
13779,12.122139
13780,19.293743
13781,42.58138
13782,49.223724
13783,15.678618
13784,36.29191
13785,15.068889
13786,25.694107
13787,13.132331
13788,32.954163
13789,33.632256
13790,17.155775
13791,42.05349
13792,21.735916
13793,37.24229
13794,17.85154
13795,17.913397
13796,33.457664
13797,26.433212
13798,33.144062
13799,42.806313
13800,21.714993
13801,36.65583
13802,56.59506
13803,21.29255
13804,29.482042
13805,26.750282
13806,20.46214
13807,12.636049
13808,18.37054
13809,37.89698
13810,23.543993
13811,18.058008
13812,33.076813
13813,24.146534
13814,70.73596
13815,27.727085
13816,13.491508
13817,73.285675
13818,18.482475
13819,41.21096
13820,23.929255
13821,14.541809
13822,14.400108
13823,22.73547
13824,16.592007
13825,22.079706
13826,27.995947
13827,40.115654
13828,20.771614
13829,52.971947
13830,26.140099
13831,66.33821
13832,42.600666
13833,18.230078
13834,32.142033
13835,16.380627
13836,23.442822
13837,17.49385
13838,20.706924
13839,15.435915
13840,37.092308
13841,19.179516
13842,39.53392
13843,31.787445
13844,21.579046
13845,20.248264
13846,29.966818
13847,30.730831
13848,31.147041
13849,20.695412
13850,26.587837
13851,11.331116
13852,62.27661
13853,51.64361
13854,17.031376
13855,37.98949
13856,33.49917
13857,28.291676
13858,22.770243
13859,19.938957
13860,32.976925
13861,35.520424
13862,16.548145
13863,15.220049
13864,11.536009
13865,19.133888
13866,36.16446
13867,47.92283
13868,31.476185
13869,54.570404
13870,59.1989
13871,32.36931
13872,43.31156
13873,18.651142
13874,16.218103
13875,42.0846
13876,13.227354
13877,31.65329
13878,41.56474
13879,16.005995
13880,18.092045
13881,13.976656
13882,35.326103
13883,18.179243
13884,14.820965
13885,29.893051
13886,22.780132
13887,49.37646
13888,17.168064
13889,23.702448
13890,42.943596
13891,21.448338
13892,42.650513
13893,24.578497
13894,13.939619
13895,16.390244
13896,19.73302
13897,32.634773
13898,42.13539
13899,42.6811
13900,19.16379
13901,18.477695
13902,20.173147
13903,29.454632
13904,14.897797
13905,38.735077
13906,35.43139
13907,20.133522
13908,24.65184
13909,15.420881
13910,45.177284
13911,35.372963
13912,19.277739
13913,31.27282
13914,78.91141
13915,41.132206
13916,46.982506
13917,15.706984
13918,39.033085
13919,40.52349
13920,22.764996
13921,18.351566
13922,38.934807
13923,15.6052475
13924,18.95358
13925,20.483086
13926,45.494198
13927,12.81435
13928,42.507275
13929,23.988583
13930,22.573395
13931,40.507507
13932,23.555193
13933,55.784218
13934,43.793877
13935,26.768684
13936,26.095402
13937,69.52436
13938,21.100513
13939,68.62157
13940,37.862846
13941,38.767815
13942,47.145138
13943,33.254078
13944,23.833504
13945,25.224712
13946,66.79324
13947,18.999485
13948,10.002595
13949,34.624077
13950,47.909473
13951,14.038191
13952,36.91587
13953,38.391117
13954,17.243767
13955,12.815115
13956,27.555178
13957,41.149384
13958,38.74612
13959,33.35655
13960,12.033061
13961,18.284801
13962,62.28904
13963,20.356613
13964,22.763779
13965,18.913845
13966,13.209823
13967,22.83028
13968,16.930243
13969,12.104642
13970,50.932255
13971,73.65711
13972,18.70439
13973,19.920973
13974,17.099735
13975,31.370144
13976,16.233383
13977,22.653746
13978,48.44255
13979,22.989452
13980,18.820087
13981,34.006348
13982,41.786438
13983,50.3035
13984,15.281009
13985,47.42819
13986,31.641546
13987,19.181053
13988,17.83458
13989,21.034985
13990,22.894161
13991,20.076168
13992,49.35257
13993,101.45626
13994,35.356934
13995,51.339546
13996,20.251764
13997,20.074518
13998,28.825956
13999,27.450779
14000,29.991297
14001,18.167763
14002,50.49985
14003,29.345898
14004,43.74708
14005,29.14707
14006,36.11992
14007,18.456078
14008,37.50152
14009,27.467974
14010,17.715324
14011,28.204063
14012,15.040953
14013,17.535759
14014,31.839985
14015,18.87126
14016,29.020702
14017,10.525661
14018,24.26836
14019,13.663014
14020,19.036797
14021,29.82927
14022,36.612602
14023,72.31329
14024,31.520721
14025,20.60997
14026,21.485971
14027,52.370804
14028,22.197979
14029,16.754568
14030,11.839192
14031,38.54742
14032,21.28422
14033,67.73378
14034,16.672607
14035,22.01912
14036,16.336403
14037,20.045715
14038,38.650887
14039,28.865767
14040,17.806335
14041,28.610966
14042,17.624002
14043,13.711299
14044,12.18627
14045,28.64893
14046,33.1533
14047,50.05189
14048,19.630941
14049,17.398327
14050,17.123602
14051,17.443079
14052,34.82385
14053,12.021006
14054,31.61612
14055,117.72969
14056,20.515995
14057,53.971542
14058,62.650272
14059,36.706993
14060,16.55955
14061,16.09648
14062,29.937405
14063,15.417668
14064,22.314322
14065,31.259811
14066,38.67284
14067,29.355011
14068,48.839622
14069,15.461529
14070,33.110268
14071,32.60977
14072,35.850815
14073,35.740776
14074,26.783436
14075,45.79856
14076,23.036957
14077,19.701351
14078,16.681581
14079,56.95629
14080,21.125675
14081,51.690453
14082,13.793046
14083,21.534517
14084,31.830973
14085,13.580928
14086,19.84757
14087,47.035442
14088,16.49327
14089,15.650953
14090,51.44921
14091,31.261305
14092,16.530767
14093,31.8661
14094,14.557443
14095,41.646774
14096,69.30814
14097,17.286499
14098,22.208735
14099,23.011837
14100,20.373756
14101,13.919675
14102,23.307549
14103,35.712242
14104,18.971205
14105,48.354744
14106,41.88116
14107,15.433448
14108,32.59648
14109,16.417318
14110,31.634502
14111,14.199907
14112,12.725475
14113,47.61359
14114,16.97876
14115,37.888275
14116,24.660696
14117,33.15388
14118,16.112518
14119,42.98419
14120,38.20634
14121,54.45774
14122,13.811775
14123,33.198586
14124,20.930475
14125,41.667763
14126,22.021006
14127,19.61631
14128,36.602375
14129,19.740873
14130,27.75935
14131,40.810005
14132,19.267885
14133,15.063802
14134,16.402262
14135,34.935135
14136,20.207867
14137,17.641691
14138,22.185505
14139,25.976044
14140,44.200245
14141,24.30648
14142,12.075029
14143,40.912582
14144,18.641825
14145,38.852516
14146,52.797363
14147,20.247541
14148,15.758347
14149,48.47659
14150,54.668816
14151,16.725595
14152,20.733406
14153,18.073742
14154,10.817093
14155,22.636467
14156,49.91019
14157,39.779686
14158,38.58127
14159,22.659956
14160,65.99467
14161,24.748703
14162,34.08059
14163,19.21725
14164,17.140728
14165,28.149921
14166,40.418808
14167,18.465408
14168,46.037315
14169,29.670952
14170,31.160564
14171,24.363922
14172,36.040176
14173,52.89026
14174,51.301888
14175,30.993767
14176,19.650213
14177,20.598475
14178,28.641102
14179,46.256668
14180,20.262047
14181,36.200302
14182,35.2223
14183,30.072659
14184,25.054516
14185,14.369371
14186,51.00023
14187,65.509674
14188,48.91434
14189,14.192034
14190,22.68581
14191,18.978657
14192,16.798994
14193,18.377121
14194,40.330635
14195,13.666454
14196,34.7492
14197,20.043793
14198,32.71703
14199,51.483635
14200,14.679306
14201,37.27718
14202,27.997139
14203,38.255836
14204,74.46058
14205,17.942753
14206,24.535885
14207,29.687307
14208,23.119793
14209,25.731857
14210,30.810802
14211,12.265182
14212,32.385906
14213,9.835657
14214,19.12345
14215,57.653305
14216,15.422249
14217,38.506016
14218,23.18599
14219,16.386726
14220,18.04932
14221,34.158844
14222,24.332855
14223,20.59021
14224,39.259335
14225,32.564186
14226,18.76963
14227,21.244085
14228,21.667772
14229,36.034557
14230,13.139988
14231,36.755646
14232,35.066536
14233,50.39134
14234,30.330906
14235,47.894306
14236,16.812002
14237,18.237701
14238,18.997183
14239,33.27422
14240,35.258385
14241,32.097744
14242,10.993418
14243,37.71237
14244,31.373127
14245,19.435036
14246,12.812849
14247,14.767723
14248,20.659224
14249,9.553709
14250,25.326443
14251,54.58247
14252,20.819065
14253,73.52782
14254,19.078588
14255,17.358044
14256,32.84584
14257,39.490547
14258,35.457085
14259,30.149355
14260,37.75563
14261,48.987713
14262,44.05037
14263,21.01361
14264,19.291954
14265,20.988567
14266,32.37949
14267,36.602207
14268,24.781162
14269,17.8417
14270,33.242302
14271,11.346579
14272,28.803936
14273,23.534657
14274,50.624207
14275,17.474651
14276,51.97484
14277,12.505518
14278,40.46411
14279,34.66017
14280,32.64858
14281,18.305248
14282,38.640274
14283,17.02918
14284,5.6138334
14285,35.401833
14286,18.162815
14287,23.507174
14288,42.9127
14289,10.427117
14290,24.153831
14291,43.202843
14292,37.034485
14293,27.93871
14294,46.92195
14295,20.62969
14296,32.759037
14297,35.217842
14298,51.727943
14299,12.3288
14300,25.194359
14301,31.783138
14302,37.131725
14303,20.600372
14304,32.51484
14305,31.541565
14306,34.811905
14307,15.050447
14308,59.963814
14309,21.548584
14310,21.153418
14311,13.131229
14312,17.534164
14313,15.962773
14314,40.845898
14315,20.21679
14316,35.976448
14317,29.09235
14318,26.055927
14319,25.94342
14320,24.838776
14321,48.692078
14322,28.934479
14323,13.245459
14324,30.277401
14325,38.23249
14326,53.921265
14327,54.01682
14328,47.842537
14329,53.31256
14330,32.13994
14331,23.41349
14332,33.43229
14333,12.195103
14334,20.658775
14335,77.25126
14336,23.805555
14337,20.909523
14338,11.692768
14339,57.201782
14340,56.638706
14341,18.926968
14342,53.796513
14343,14.235535
14344,52.32061
14345,11.5648365
14346,28.837965
14347,25.64837
14348,21.440674
14349,32.188164
14350,16.44394
14351,22.598167
14352,34.148376
14353,16.04274
14354,13.625976
14355,28.050041
14356,17.386808
14357,15.644566
14358,21.08486
14359,29.510553
14360,35.493217
14361,32.64862
14362,39.615715
14363,18.414322
14364,31.776585
14365,20.980885
14366,56.12172
14367,17.711359
14368,42.054573
14369,49.82514
14370,50.17469
14371,15.774702
14372,10.31124
14373,13.764814
14374,27.975563
14375,14.713293
14376,18.61207
14377,31.695652
14378,29.338385
14379,20.718079
14380,24.290241
14381,20.416965
14382,13.114716
14383,55.537582
14384,20.663197
14385,20.355976
14386,15.16058
14387,40.131504
14388,29.345625
14389,21.559017
14390,38.740463
14391,33.56175
14392,11.174069
14393,30.699413
14394,25.403444
14395,14.598536
14396,34.84101
14397,35.310883
14398,14.123503
14399,47.168114
14400,19.57626
14401,19.649857
14402,15.284713
14403,52.587116
14404,39.7738
14405,18.792349
14406,45.92451
14407,51.360275
14408,24.65409
14409,16.38527
14410,13.1472435
14411,20.871132
14412,13.05389
14413,27.29973
14414,63.437305
14415,37.528194
14416,26.567284
14417,36.965446
14418,37.287426
14419,36.88512
14420,20.732616
14421,34.435074
14422,45.53968
14423,32.082058
14424,14.840751
14425,15.869762
14426,10.300009
14427,52.61856
14428,48.004074
14429,37.3537
14430,22.458931
14431,14.181868
14432,26.754974
14433,20.705872
14434,36.73606
14435,39.060158
14436,34.004612
14437,19.005669
14438,38.381687
14439,22.513706
14440,51.31717
14441,16.355331
14442,18.043207
14443,58.19386
14444,39.267353
14445,34.45513
14446,11.343152
14447,13.322414
14448,53.611618
14449,21.632309
14450,27.886787
14451,34.470215
14452,48.44407
14453,16.285496
14454,32.648556
14455,24.858364
14456,20.156101
14457,16.952738
14458,59.205734
14459,35.93672
14460,34.92971
14461,25.966673
14462,40.826603
14463,16.283993
14464,29.640757
14465,38.987827
14466,34.754135
14467,18.079004
14468,31.216465
14469,19.886353
14470,22.775023
14471,28.345434
14472,31.70594
14473,61.319016
14474,12.270788
14475,23.542442
14476,38.127472
14477,25.87251
14478,47.458252
14479,38.809174
14480,39.15895
14481,30.147186
14482,42.702305
14483,51.08913
14484,16.22992
14485,15.065805
14486,12.26784
14487,45.568848
14488,12.341169
14489,41.28704
14490,21.100506
14491,22.724497
14492,23.76748
14493,28.138699
14494,31.670113
14495,22.577915
14496,20.06631
14497,39.12647
14498,21.563055
14499,41.771976
14500,15.533882
14501,25.956121
14502,48.84404
14503,15.900108
14504,24.990927
14505,45.374336
14506,14.227817
14507,29.231285
14508,23.356224
14509,37.718704
14510,16.063206
14511,25.762634
14512,29.024778
14513,46.24605
14514,44.16942
14515,52.425613
14516,25.310352
14517,44.696514
14518,24.933018
14519,30.720583
14520,20.856035
14521,18.698475
14522,8.89237
14523,18.422121
14524,43.081093
14525,13.377935
14526,37.529507
14527,51.0423
14528,45.14907
14529,19.740147
14530,77.11886
14531,31.678463
14532,48.858837
14533,34.354656
14534,31.9314
14535,36.00088
14536,16.607635
14537,25.189482
14538,30.904846
14539,23.646776
14540,20.155018
14541,17.232944
14542,36.021
14543,15.711017
14544,34.80658
14545,16.326893
14546,33.334457
14547,34.242775
14548,15.873005
14549,27.924599
14550,32.284058
14551,24.729069
14552,25.746393
14553,27.784603
14554,54.99259
14555,49.38927
14556,53.66403
14557,17.88995
14558,28.034397
14559,27.093475
14560,60.955086
14561,17.389874
14562,21.125751
14563,50.88131
14564,25.875267
14565,35.4602
14566,43.95948
14567,37.128033
14568,21.247381
14569,11.519241
14570,79.01546
14571,33.733376
14572,56.105213
14573,16.041002
14574,31.976395
14575,11.742238
14576,18.789944
14577,18.387848
14578,39.202736
14579,18.001026
14580,34.54936
14581,47.75535
14582,28.205557
14583,43.74598
14584,24.470196
14585,27.14789
14586,18.08322
14587,34.342247
14588,34.969543
14589,34.003128
14590,17.679583
14591,25.942736
14592,29.98375
14593,24.739206
14594,18.324627
14595,20.0187
14596,13.287783
14597,49.451077
14598,25.9586
14599,23.26792
14600,15.507723
14601,24.999977
14602,23.31218
14603,37.453617
14604,28.134893
14605,30.488253
14606,28.837881
14607,25.559397
14608,23.780853
14609,52.196724
14610,42.15429
14611,38.001793
14612,28.999372
14613,41.44713
14614,20.111885
14615,44.19319
14616,34.50392
14617,17.290344
14618,35.59166
14619,12.259382
14620,46.579876
14621,45.64927
14622,17.399214
14623,22.982552
14624,22.312737
14625,39.121986
14626,39.547226
14627,42.33437
14628,48.749992
14629,18.728008
14630,38.384113
14631,40.95527
14632,16.733982
14633,17.599411
14634,34.53026
14635,71.85176
14636,32.55724
14637,35.140167
14638,29.260365
14639,64.88498
14640,17.828213
14641,98.225235
14642,19.675213
14643,30.820873
14644,34.33356
14645,12.015598
14646,46.128937
14647,33.74963
14648,27.420647
14649,19.20855
14650,17.852901
14651,12.056049
14652,21.879444
14653,22.173851
14654,15.941534
14655,14.00845
14656,36.72017
14657,29.635635
14658,26.012615
14659,32.006542
14660,14.535734
14661,24.753044
14662,36.885048
14663,36.015034
14664,48.561653
14665,18.458609
14666,35.94635
14667,35.15073
14668,45.51163
14669,42.510986
14670,58.429844
14671,27.797009
14672,11.426657
14673,39.516598
14674,51.115356
14675,68.71167
14676,38.191536
14677,31.292583
14678,22.896273
14679,22.306385
14680,19.220455
14681,39.390373
14682,35.872482
14683,7.495787
14684,48.61809
14685,24.619343
14686,37.134045
14687,52.981895
14688,19.397844
14689,37.888756
14690,15.050023
14691,40.575428
14692,26.685492
14693,15.211626
14694,45.136627
14695,28.588724
14696,35.4032
14697,36.10114
14698,23.670006
14699,16.64872
14700,24.281261
14701,24.85894
14702,18.565987
14703,23.505966
14704,12.476245
14705,31.207726
14706,18.18344
14707,10.264006
14708,32.395756
14709,36.910934
14710,22.53901
14711,56.58825
14712,35.060577
14713,52.454643
14714,35.18567
14715,28.066833
14716,19.121984
14717,30.348139
14718,24.59248
14719,18.998386
14720,17.487165
14721,38.519577
14722,45.565342
14723,32.34077
14724,24.566021
14725,16.771898
14726,15.070217
14727,19.773682
14728,39.347824
14729,42.52046
14730,22.76749
14731,11.68202
14732,10.584814
14733,12.292529
14734,21.422043
14735,62.346794
14736,16.68539
14737,33.98054
14738,12.686068
14739,19.37256
14740,13.773463
14741,19.83693
14742,79.607185
14743,18.036427
14744,27.688015
14745,10.410503
14746,40.578835
14747,20.45198
14748,20.247204
14749,41.999454
14750,19.566078
